sr_no,dev_sorts,structure,finish_gsm,finish_width,cotton_yarn_costing,wastage,dyeing_cost_rs,dyed_yarn_cost_rs,cotton_dyed_proportion_cost,polyester_cost,spandex_cost,melange_cost,col_14,kora_yarn_cost,reactive_yarn_cost,cooltex_yarn_cost,recycle_yarn_cost,dyed_poly_yarn_cost,micro_modal,viscose,raw_material_cost,knittng__processing_cost,wastage_2,costing,margin,selling_price,conversion_rcvd,currency_rate,discount_if_any,sort_no,96cotton4elastane,price_usdkg,price_usdmtrs,price_usdyds,linear_mtrskg,linear_ydgskg,width_cms,width_inch,weight_gsm,weight_ozssq_yds,price_per_kg_inr,freight_inr_per_kg,commission,lc_days__interest_15_pm,lc_days_interest_amount,col_47,total_cost_pricefreightcomlc_int,inr__kg,col_50,total_cost_usd__kg,col_52
197,20915,3/1 KNIT TWILL,275,148,230.0,6.9,110,346.9,326.086,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,346.186,90,43.6186,479.8046,47.98046,527.78506,181.59906,87,0,20915,,6.54223348275862,2.66268902748276,2.44283397016767,2.457002457002457,2.678132678132678,148,58.26771653543307,275,8.112094395280236,527.78506,15,26.389253,0,0,,569.174313,,,6.54223348275862,
198,20916,3/1 TWILL,370,155,230.0,6.9,110,346.9,204.671,0.0,26.8,0.0,,82.5,0.0,0.0,0.0,0,0,0,313.971,90,40.3971,444.3681,44.43681,488.80491,174.83391,87,0,20916,,6.07178339655172,3.48216777792241,3.1946493375435,1.7436791630340018,1.900610287707062,155,61.023622047244096,370,10.914454277286136,488.80491,15,24.4402455,0,0,,528.2451555,,,6.07178339655172,
199,20921,FRENCH TERRY,300,160,230.0,6.9,110,346.9,222.016,0.0,20.099999999999998,0.0,,75.0,0.0,0.0,0.0,0,0,0,317.116,90,40.7116,447.8276,44.78276,492.61036,175.49436,87,0,20921,,6.11771124137931,2.93650139586207,2.69403797785511,2.0833333333333335,2.2708333333333335,160,62.99212598425197,300,8.849557522123893,492.61036,15,24.630518,0,0,,532.240878,,,6.11771124137931,
200,20922,FRENCH TERRY,250,200,285.0,8.55,110,403.55,403.55,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,403.55,90,49.355,542.905,54.2905,597.1955,193.6455,87,0,20922,,7.37994568965517,3.68997284482759,3.38529618791522,2.0,2.18,200,78.74015748031496,250,7.374631268436579,597.1955,15,29.859775,0,0,,642.055275,,,7.37994568965517,
201,20923,FRENCH TERRY,250,200,220.0,6.6,110,336.6,336.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,336.6,90,42.66,469.26,46.926,516.186,179.586,87,0,20923,,6.40224482758621,3.2011224137931,2.93680955393863,2.0,2.18,200,78.74015748031496,250,7.374631268436579,516.186,15,25.8093,0,0,,556.9953,,,6.40224482758621,
202,20925,2/1 TWILL,250,146,250.0,7.5,110,367.5,220.5,35.089999999999996,36.85,0.0,,0.0,0.0,0.0,0.0,0,0,0,292.44,90,38.244,420.684,42.0684,462.7524,170.3124,87,0,20925,,5.75735655172414,2.10143514137931,1.92792214805441,2.73972602739726,2.9863013698630136,146,57.48031496062992,250,7.374631268436579,462.7524,15,23.13762,0,0,,500.89002,,,5.75735655172414,
203,20926,2/1 TWILL,250,146,250.0,7.5,110,367.5,220.5,35.089999999999996,36.85,0.0,,0.0,0.0,0.0,0.0,0,0,0,292.44,90,38.244,420.684,42.0684,462.7524,170.3124,87,0,20926,,5.75735655172414,2.10143514137931,1.92792214805441,2.73972602739726,2.9863013698630136,146,57.48031496062992,250,7.374631268436579,462.7524,15,23.13762,0,0,,500.89002,,,5.75735655172414,
204,20927,2/1 TWILL,280,146,250.0,7.5,110,367.5,216.825,35.089999999999996,40.199999999999996,0.0,,0.0,0.0,0.0,0.0,0,0,0,292.115,90,38.2115,420.3265,42.03265,462.35915,170.24415,87,0,20927,,5.75261043103448,2.3516671442069,2.15749279285036,2.446183953033268,2.666340508806262,146,57.48031496062992,280,8.259587020648969,462.35915,15,23.1179575,0,0,,500.4771075,,,5.75261043103448,
205,20929,FRENCH TERRY,260,182,285.0,8.55,110,403.55,274.414,41.6,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,316.014,90,40.6014,446.6154,44.66154,491.27694,175.26294,87,0,20929,,6.10161824137931,2.88728575182069,2.64888601084467,2.113271344040575,2.3034657650042267,182,71.65354330708661,260,7.669616519174042,491.27694,15,24.563847,0,0,,530.840787,,,6.10161824137931,
206,20931,FRENCH TERRY,260,200,285.0,8.55,110,403.55,274.414,34.88,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,309.294,90,39.9294,439.2234,43.92234,483.14574,173.85174,87,0,20931,,6.00348306896552,3.12181119586207,2.8640469686808,1.9230769230769231,2.0961538461538463,200,78.74015748031496,260,7.669616519174042,483.14574,15,24.157287,0,0,,522.303027,,,6.00348306896552,
207,20934,FRENCH TERRY,280,168,230.0,6.9,110,346.9,235.892,31.98,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,287.972,90,37.7972,415.7692,41.57692,457.34612,169.37412,87,0,20934,,5.69210834482759,2.6775677654069,2.45648418844669,2.1258503401360547,2.3171768707482996,168,66.14173228346456,280,8.259587020648969,457.34612,15,22.867306,0,0,,495.213426,,,5.69210834482759,
208,20939,3/1 TWILL,200,162,230.0,6.9,110,346.9,336.493,0.0,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,347.143,90,43.7143,480.8573,48.08573,528.94303,181.80003,87,0,20939,,6.55620898275862,2.12421171041379,1.94881808294843,3.0864197530864197,3.364197530864198,162,63.77952755905512,200,5.899705014749263,528.94303,15,26.4471515,0,0,,570.3901815,,,6.55620898275862,
209,20942,2/1 TWILL,320,142,320.0,9.6,110,439.6,263.76,36.9,33.5,0.0,,0.0,0.0,0.0,0.0,0,0,0,334.16,90,42.416,466.576,46.6576,513.2336,179.0736,87,0,20942,,6.3666124137931,2.89298868082759,2.65411805580512,2.200704225352113,2.3987676056338034,142,55.90551181102362,320,9.43952802359882,513.2336,15,25.66168,0,0,,553.89528,,,6.3666124137931,
210,20943,2/1 TWILL,340,142,285.0,8.55,110,403.55,242.13,36.9,33.5,0.0,,0.0,0.0,0.0,0.0,0,0,0,312.53,90,40.253,442.783,44.2783,487.0613,174.5313,87,0,20943,,6.05073982758621,2.92129718875862,2.68008916399873,2.071251035625518,2.2576636288318146,142,55.90551181102362,340,10.029498525073747,487.0613,15,24.353065,0,0,,526.414365,,,6.05073982758621,
211,20944,2/1 TWILL,340,142,285.0,8.55,110,403.55,242.13,36.9,33.5,0.0,,0.0,0.0,0.0,0.0,0,0,0,312.53,90,40.253,442.783,44.2783,487.0613,174.5313,87,0,20944,,6.05073982758621,2.92129718875862,2.68008916399873,2.071251035625518,2.2576636288318146,142,55.90551181102362,340,10.029498525073747,487.0613,15,24.353065,0,0,,526.414365,,,6.05073982758621,
212,20947,SEERSUCKER STRIPE,275,155,230.0,6.9,110,346.9,326.086,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,346.186,90,43.6186,479.8046,47.98046,527.78506,181.59906,87,0,20947,,6.54223348275862,2.78862702202586,2.55837341470263,2.346041055718475,2.5571847507331382,155,61.023622047244096,275,8.112094395280236,527.78506,15,26.389253,0,0,,569.174313,,,6.54223348275862,
213,20948,SEERSUCKER STRIPE,270,155,230.0,6.9,110,346.9,329.555,0.0,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,346.305,90,43.6305,479.9355,47.99355,527.92905,181.62405,87,0,20948,,6.54397129310345,2.73865198616379,2.51252475794843,2.3894862604540026,2.604540023894863,155,61.023622047244096,270,7.964601769911504,527.92905,15,26.3964525,0,0,,569.3255025,,,6.54397129310345,
214,20949,SEERSUCKER STRIPE,270,155,230.0,6.9,110,346.9,326.086,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,346.186,90,43.6186,479.8046,47.98046,527.78506,181.59906,87,0,20949,,6.54223348275862,2.73792471253448,2.51185753443531,2.3894862604540026,2.604540023894863,155,61.023622047244096,270,7.964601769911504,527.78506,15,26.389253,0,0,,569.174313,,,6.54223348275862,
215,20950,SEERSUCKER STRIPE,240,155,230.0,6.9,110,346.9,163.043,0.0,20.099999999999998,0.0,,0.0,163.2,0.0,0.0,0,0,0,346.343,90,43.6343,479.9773,47.99773,527.97503,181.63203,87,0,20950,,6.54452622413793,2.43456375537931,2.23354472970579,2.6881720430107525,2.9301075268817205,155,61.023622047244096,240,7.079646017699115,527.97503,15,26.3987515,0,0,,569.3737815,,,6.54452622413793,
216,20951,2/1 TWILL,250,145,225.0,6.75,110,341.75,208.4675,34.440000000000005,36.85,0.0,,0.0,0.0,0.0,0.0,0,0,0,279.7575,90,36.97575,406.73325,40.673325,447.406575,167.649075,87,0,20951,,5.57214831896552,2.019903765625,1.85312272075688,2.7586206896551726,3.006896551724138,145,57.08661417322835,250,7.374631268436579,447.406575,15,22.37032875,0,0,,484.77690375,,,5.57214831896552,
217,20952,SEERSUCKER STRIPE,280,155,230.0,6.9,110,346.9,270.582,0.0,30.15,0.0,,0.0,45.5,0.0,0.0,0,0,0,346.232,90,43.6232,479.8552,47.98552,527.84072,181.60872,87,0,20952,,6.54290524137931,2.83962087475862,2.6051567658336,2.304147465437788,2.511520737327189,155,61.023622047244096,280,8.259587020648969,527.84072,15,26.392036,0,0,,569.232756,,,6.54290524137931,
218,20953,SEERSUCKER STRIPE,300,155,285.0,8.55,110,403.55,387.408,0.0,13.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,400.808,90,49.0808,539.8888,53.98888,593.87768,193.06968,87,0,20953,INDIGO,7.33990303448276,3.41305491103448,3.13124303764631,2.150537634408602,2.3440860215053765,155,61.023622047244096,300,8.849557522123893,593.87768,15,29.693884,0,0,,638.571564,,,7.33990303448276,
219,20956,MINI TUCK TWILL,290,215,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,20956,,#VALUE!,#VALUE!,#VALUE!,1.6038492381716118,1.748195669607057,215,84.64566929133858,290,8.554572271386432,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
220,20973,DOBBY WEAVE,300,160,230.0,6.9,110,346.9,222.016,33.79,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,272.556,90,36.2556,398.8116,39.88116,438.69276,166.13676,87,0,20973,,5.4669815862069,2.62415116137931,2.40747812970579,2.0833333333333335,2.2708333333333335,160,62.99212598425197,300,8.849557522123893,438.69276,15,21.934638,0,0,,475.627398,,,5.4669815862069,
221,20991,2/1 TWILL,260,155,230.0,6.9,110,346.9,228.954,36.96,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,286.014,90,37.6014,413.6154,41.36154,454.97694,168.96294,87,0,20991,,5.66351479310345,2.28239646162069,2.09394170790889,2.4813895781637716,2.704714640198511,155,61.023622047244096,260,7.669616519174042,454.97694,15,22.748847,0,0,,492.725787,,,5.66351479310345,
222,20992,SINGLE JERSEY,155,155,290.0,8.7,110,408.7,343.308,0.0,0.0,0.0,,0.0,56.0,0.0,0.0,0,0,0,399.308,90,48.9308,538.2388,53.82388,592.06268,192.75468,87,0,20992,,7.31799786206896,1.75814898636207,1.61298072143309,4.1623309053069715,4.536940686784599,155,61.023622047244096,155,4.572271386430678,592.06268,15,29.603134,0,0,,636.665814,,,7.31799786206896,
223,20992,SINGLE JERSEY,155,155,290.0,8.7,110,408.7,343.308,0.0,0.0,0.0,,0.0,56.0,0.0,0.0,0,0,0,399.308,90,48.9308,538.2388,53.82388,592.06268,192.75468,87,0,20992,,7.31799786206896,1.75814898636207,1.61298072143309,4.1623309053069715,4.536940686784599,155,61.023622047244096,155,4.572271386430678,592.06268,15,29.603134,0,0,,636.665814,,,7.31799786206896,
224,20993,SINGLE JERSEY,200,165,290.0,8.7,110,408.7,392.352,0.0,13.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,405.752,90,49.5752,545.3272,54.53272,599.85992,194.10792,87,0,20993,INDIGO,7.41210248275862,2.44599381931034,2.24403102689022,3.0303030303030303,3.303030303030303,165,64.96062992125984,200,5.899705014749263,599.85992,15,29.992996,0,0,,644.852916,,,7.41210248275862,
225,20996,MATT WEAVE,290,155,225.0,6.75,110,341.75,191.38,51.480000000000004,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,259.61,90,34.961,384.571,38.4571,423.0281,163.4181,87,0,20996,,5.27792534482759,2.3724274425,2.17653893807339,2.2246941045606228,2.424916573971079,155,61.023622047244096,290,8.554572271386432,423.0281,15,21.151405,0,0,,459.179505,,,5.27792534482759,
226,20997,SINGLE JERSEY STRIPE,195,165,230.0,6.9,110,346.9,163.043,34.32,16.75,0.0,,0.0,14.0,0.0,0.0,36,0,0,264.113,90,35.4113,389.5243,38.95243,428.47673,164.36373,87,0,20997,,5.34368467241379,1.71933054334914,1.57736747096251,3.108003108003108,3.387723387723388,165,64.96062992125984,195,5.7522123893805315,428.47673,15,21.4238365,0,0,,464.9005665,,,5.34368467241379,
227,21020,SINGLE JERSEY,200,165,230.0,6.9,110,346.9,166.512,0.0,13.4,0.0,,0.0,0.0,0.0,103.2,0,0,0,283.112,90,37.3112,410.4232,41.04232,451.46552,168.35352,87,0,21020,,5.6211355862069,1.85497474344828,1.70181169123695,3.0303030303030303,3.303030303030303,165,64.96062992125984,200,5.899705014749263,451.46552,15,22.573276,0,0,,489.038796,,,5.6211355862069,
228,21035,SINGLE JERSEY STRIPE,200,165,230.0,6.9,110,346.9,201.202,0.0,13.4,0.0,,0.0,0.0,0.0,87.4,0,0,0,302.002,90,39.2002,431.2022,43.12022,474.32242,172.32042,87,0,21035,,5.89699472413793,1.94600825896552,1.78532867795002,3.0303030303030303,3.303030303030303,165,64.96062992125984,200,5.899705014749263,474.32242,15,23.716121,0,0,,513.038541,,,5.89699472413793,
229,21037,2/1 TWILL,340,142,245.0,7.35,110,362.35,206.5395,38.13,40.199999999999996,0.0,,0.0,0.0,0.0,0.0,0,0,0,284.8695,90,37.48695,412.35645,41.235645,453.592095,168.722595,87,0,21037,,5.64680114655172,2.72627559355517,2.50117026931667,2.071251035625518,2.2576636288318146,142,55.90551181102362,340,10.029498525073747,453.592095,15,22.67960475,0,0,,491.27169975,,,5.64680114655172,
230,21038,2/1 TWILL,320,142,285.0,8.55,110,403.55,242.13,36.3,33.5,0.0,,0.0,0.0,0.0,0.0,0,0,0,311.93,90,40.193,442.123,44.2123,486.3353,174.4053,87,0,21038,,6.04197775862069,2.74547469351724,2.51878412249288,2.200704225352113,2.3987676056338034,142,55.90551181102362,320,9.43952802359882,486.3353,15,24.316765,0,0,,525.652065,,,6.04197775862069,
231,21042,2/1 TUCK TWILL,320,185,285.0,8.55,110,403.55,270.3785,0.0,10.049999999999999,0.0,,69.0,0.0,0.0,0.0,0,0,0,349.4285,90,43.94285,483.37135,48.337135,531.708485,182.279985,87,0,21042,INDIGO,6.5895851637931,3.90103441696552,3.57893065776653,1.6891891891891893,1.8412162162162165,185,72.83464566929133,320,9.43952802359882,531.708485,15,26.58542425,0,0,,573.29390925,,,6.5895851637931,
232,21051,DOTTED FLEECE,210,168,230.0,6.9,110,346.9,287.927,16.94,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,315.517,90,40.5517,446.0687,44.60687,490.67557,175.15857,87,0,21051,,6.09436032758621,2.15009032357241,1.97255992988295,2.834467120181406,3.0895691609977325,168,66.14173228346456,210,6.1946902654867255,490.67557,15,24.5337785,0,0,,530.2093485,,,6.09436032758621,
233,21055,FRENCH TERRY,285,165,,#VALUE!,110,#VALUE!,#VALUE!,26.88,20.099999999999998,0.0,,182.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,21055,,#VALUE!,#VALUE!,#VALUE!,2.126528442317916,2.3179160021265286,165,64.96062992125984,285,8.4070796460177,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
234,21056,MICRO STRIPE,280,165,,#VALUE!,110,#VALUE!,#VALUE!,14.76,20.099999999999998,0.0,,205.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,21056,,#VALUE!,#VALUE!,#VALUE!,2.1645021645021645,2.3593073593073592,165,64.96062992125984,280,8.259587020648969,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
235,21063,DOTTED FLEECE,280,182,285.0,8.55,110,403.55,343.0175,13.53,13.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,369.9475,90,45.99475,505.94225,50.594225,556.536475,186.588975,87,0,21063,,6.88923331896552,3.51075329934483,3.22087458655489,1.9623233908948194,2.1389324960753533,182,71.65354330708661,280,8.259587020648969,556.536475,15,27.82682375,0,0,,599.36329875,,,6.88923331896552,
236,21064,DOTTED FLEECE,280,172,225.0,6.75,110,341.75,287.07,13.53,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,317.35,90,40.735,448.085,44.8085,492.8935,175.5435,87,0,21064,,6.12112844827586,2.94793546068966,2.70452794558684,2.0764119601328903,2.2632890365448506,172,67.71653543307086,280,8.259587020648969,492.8935,15,24.644675,0,0,,532.538175,,,6.12112844827586,
237,21066,MODIFIED STRIPE,225,185,285.0,8.55,110,403.55,403.55,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,403.55,90,49.355,542.905,54.2905,597.1955,193.6455,87,0,21066,,7.37994568965517,3.07190239331897,2.81825907643942,2.4024024024024024,2.6186186186186187,185,72.83464566929133,225,6.6371681415929205,597.1955,15,29.859775,0,0,,642.055275,,,7.37994568965517,
238,21067,SINGLE JERSEY STRIPE,175,170,225.0,6.75,110,341.75,331.4975,0.0,0.0,0.0,,0.0,10.35,0.0,0.0,0,0,0,341.8475,90,43.18475,475.03225,47.503225,522.535475,180.687975,87,0,21067,,6.47887642241379,1.9274657356681,1.76831718868633,3.361344537815126,3.6638655462184877,170,66.92913385826772,175,5.162241887905605,522.535475,15,26.12677375,0,0,,563.66224875,,,6.47887642241379,
239,21068,POPCORN,190,195,225.0,6.75,110,341.75,341.75,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,341.75,90,43.175,474.925,47.4925,522.4175,180.6675,87,0,21068,,6.4774525862069,2.39989618318965,2.20173961760519,2.699055330634278,2.9419703103913633,195,76.77165354330708,190,5.6047197640118,522.4175,15,26.120875,0,0,,563.538375,,,6.4774525862069,
240,21070,2/1 TWILL,340,142,320.0,9.6,110,439.6,250.572,38.13,40.199999999999996,0.0,,0.0,0.0,0.0,0.0,0,0,0,328.902,90,41.8902,460.7922,46.07922,506.87142,177.96942,87,0,21070,,6.28982748275862,3.03672870867586,2.78598964098703,2.071251035625518,2.2576636288318146,142,55.90551181102362,340,10.029498525073747,506.87142,15,25.343571,0,0,,547.214991,,,6.28982748275862,
241,21071,2/1 TWILL,295,150,320.0,9.6,110,439.6,250.572,48.65,26.8,0.0,,0.0,0.0,0.0,0.0,0,0,0,326.022,90,41.6022,457.6242,45.76242,503.38662,177.36462,87,0,21071,,6.24776955172414,2.76463802663793,2.53636516205315,2.2598870056497176,2.4632768361581925,150,59.05511811023622,295,8.702064896755163,503.38662,15,25.169331,0,0,,543.555951,,,6.24776955172414,
242,21072,2/1 TWILL,295,150,245.0,7.35,110,362.35,206.5395,48.65,26.8,0.0,,0.0,0.0,0.0,0.0,0,0,0,281.9895,90,37.19895,409.18845,40.918845,450.107295,168.117795,87,0,21072,,5.60474321551724,2.48009887286638,2.27532006684989,2.2598870056497176,2.4632768361581925,150,59.05511811023622,295,8.702064896755163,450.107295,15,22.50536475,0,0,,487.61265975,,,5.60474321551724,
243,21075,3/1 TWILL,370,160,,#VALUE!,110,#VALUE!,#VALUE!,0.0,23.450000000000003,0.0,,213.9,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,21075,,#VALUE!,#VALUE!,#VALUE!,1.6891891891891893,1.8412162162162165,160,62.99212598425197,370,10.914454277286136,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
244,21077,FRENCH TERRY,250,165,,#VALUE!,110,#VALUE!,#VALUE!,28.0,13.4,0.0,,184.6,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,21077,,#VALUE!,#VALUE!,#VALUE!,2.4242424242424243,2.6424242424242426,165,64.96062992125984,250,7.374631268436579,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
245,21081,3/1 TWILL,350,168,220.0,6.6,110,336.6,326.502,0.0,10.049999999999999,0.0,,0.0,0.0,0.0,0.0,0,0,0,336.552,90,42.6552,469.2072,46.92072,516.12792,179.57592,87,0,21081,,6.40154386206897,3.76410779089655,3.45330989990509,1.7006802721088434,1.8537414965986394,168,66.14173228346456,350,10.32448377581121,516.12792,15,25.806396,0,0,,556.934316,,,6.40154386206897,
246,20116A,HARRINGBONE TERRY STRIPE,300,170,225.0,6.75,110,341.75,242.6425,26.88,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,286.2725,90,37.62725,413.89975,41.389975,455.289725,169.017225,87,0,20116A,,5.66728978448276,2.89031779008621,2.6516676973268,1.9607843137254901,2.1372549019607843,170,66.92913385826772,300,8.849557522123893,455.289725,15,22.76448625,0,0,,493.05421125,,,5.66728978448276,
247,20162A,MINI TUCK TWILL,315,165,225.0,6.75,110,341.75,249.4775,29.04,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,295.2675,90,38.52675,423.79425,42.379425,466.173675,170.906175,87,0,20162A,,5.79864780172414,3.01384719494612,2.76499742655607,1.924001924001924,2.0971620971620974,165,64.96062992125984,315,9.29203539823009,466.173675,15,23.30868375,0,0,,504.48235875,,,5.79864780172414,
248,20339A,FRENCH TERRY,370,150,230.0,6.9,110,346.9,225.485,33.0,33.5,0.0,,0.0,0.0,0.0,0.0,0,0,0,291.985,90,38.1985,420.1835,42.01835,462.20185,170.21685,87,0,20339A,,5.75071198275862,3.19164515043103,2.92811481690921,1.8018018018018018,1.963963963963964,150,59.05511811023622,370,10.914454277286136,462.20185,15,23.1100925,0,0,,500.3119425,,,5.75071198275862,
249,20428A,2/1 TWILL,340,158,225.0,6.75,110,341.75,328.08,0.0,13.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,341.48,90,43.148,474.628,47.4628,522.0908,180.6108,87,0,20428A,INDIGO,6.47350965517241,3.47756938675862,3.19043063005378,1.8615040953090096,2.0290394638868205,158,62.204724409448815,340,10.029498525073747,522.0908,15,26.10454,0,0,,563.19534,,,6.47350965517241,
250,DK2011019,2/1 TWILL,320,145,320.0,9.6,110,439.6,228.592,43.199999999999996,40.199999999999996,0.0,,0.0,0.0,0.0,0.0,0,0,0,311.992,90,40.1992,442.1912,44.21912,486.41032,174.41832,87,0,DK2011019,,6.04288317241379,2.803897792,2.57238329541284,2.1551724137931036,2.349137931034483,145,57.08661417322835,320,9.43952802359882,486.41032,15,24.320516,0,0,,525.730836,,,6.04288317241379,
251,DK2011023,2/1 TWILL,360,138,320.0,9.6,110,439.6,219.8,47.260000000000005,63.2,0.0,,0.0,0.0,0.0,0.0,0,0,0,330.26,90,42.026,462.286,46.2286,508.5146,178.2546,87,0,DK2011023,,6.30965896551724,3.13463857406897,2.87581520556786,2.0128824476650564,2.194041867954912,138,54.33070866141732,360,10.619469026548673,508.5146,15,25.42573,0,0,,548.94033,,,6.30965896551724,
252,DK2011024,2/1 TWILL,360,145,320.0,9.6,110,439.6,197.82,51.52,35.55,0.0,,0.0,0.0,0.0,0.0,0,0,0,284.89,90,37.489,412.379,41.2379,453.6169,168.7269,87,0,DK2011024,,5.64710051724138,2.94778647,2.70439125688073,1.9157088122605364,2.088122605363985,145,57.08661417322835,360,10.619469026548673,453.6169,15,22.680845,0,0,,491.297745,,,5.64710051724138,
253,DK2011059,2/1 TWILL,340,146,320.0,9.6,110,439.6,215.404,42.0,63.2,0.0,,0.0,0.0,0.0,0.0,0,0,0,320.604,90,41.0604,451.6644,45.16644,496.83084,176.22684,87,0,DK2011059,,6.16864806896552,3.06211690143448,2.80928156094907,2.0145044319097503,2.195809830781628,146,57.48031496062992,340,10.029498525073747,496.83084,15,24.841542,0,0,,536.672382,,,6.16864806896552,
254,DK2011069,2/1 TWILL,360,150,320.0,9.6,110,439.6,211.008,58.08,26.8,0.0,,0.0,0.0,0.0,0.0,0,0,0,295.888,90,38.5888,424.4768,42.44768,466.92448,171.03648,87,0,DK2011069,,5.80770924137931,3.13616299034483,2.87721375260993,1.8518518518518519,2.0185185185185186,150,59.05511811023622,360,10.619469026548673,466.92448,15,23.346224,0,0,,505.270704,,,5.80770924137931,
255,DK2012001,2/1 TWILL,340,142,320.0,9.6,110,439.6,254.968,37.51,36.85,0.0,,0.0,0.0,0.0,0.0,0,0,0,329.328,90,41.9328,461.2608,46.12608,507.38688,178.05888,87,0,DK2012001,,6.29604855172414,3.03973224077241,2.78874517502056,2.071251035625518,2.2576636288318146,142,55.90551181102362,340,10.029498525073747,507.38688,15,25.369344,0,0,,547.756224,,,6.29604855172414,
256,DK2012035,2/1 TWILL,340,142,320.0,9.6,110,439.6,250.572,0.0,40.199999999999996,0.0,,0.0,0.0,0.0,54.25,0,0,0,345.022,90,43.5022,478.5242,47.85242,526.37662,181.35462,87,0,DK2012035,,6.52523506896552,3.15038349129655,2.8902600837583,2.071251035625518,2.2576636288318146,142,55.90551181102362,340,10.029498525073747,526.37662,15,26.318831,0,0,,567.695451,,,6.52523506896552,
257,DK2012037,2/1 TWILL,320,140,320.0,9.6,110,439.6,263.76,36.9,33.5,0.0,,0.0,0.0,0.0,0.0,0,0,0,334.16,90,42.416,466.576,46.6576,513.2336,179.0736,87,0,DK2012037,,6.3666124137931,2.85224236137931,2.61673611135717,2.232142857142857,2.4330357142857144,140,55.118110236220474,320,9.43952802359882,513.2336,15,25.66168,0,0,,553.89528,,,6.3666124137931,
